280,276,42,10,4,43,13,12,244,9782,3.72892296314239,5.52143984828537,0.561561143398285,200,-8.89477975796331,200,-8.79147186904551,200,-8.68360150340894
249,62,14,12,5,36,8,14,7000,5943,2.05236165225506,4.61438117279799,0.542086070775986,200,-10.4044579710316,200,-10.0509108852142,200,-9.66934704168087
71,17,48,8,13,43,13,11,5826,8969,5.05408352613449,2.75631290453022,0.649421951174736,200,-8.63028438929518,200,-8.29849405674455,200,-7.93894774678411
199,39,44,11,12,38,12,13,3127,1402,3.11568728089333,4.0088329774631,0.555831497907638,200,-3.39666869644369,200,-3.05421345274803,200,-2.89257138269258
269,123,37,14,4,48,12,3,143,7900,2.70080959796906,1.46849137836954,0.672705805301666,200,-6.81657712992532,200,-6.6327291084381,200,-6.42368231043384
113,133,15,18,12,42,8,17,5342,5818,1.45099396258593,4.36690763584165,0.848913392424583,200,-8.10112415674924,200,-8.07255702123872,200,-8.0326009922444
191,67,25,9,12,43,9,5,8552,3143,2.5803836286068,1.95916219541941,0.24817837998271,200,-7.81708333367737,200,-7.23100191572774,200,-6.48917633355676
255,28,47,15,9,15,8,5,5339,7847,3.32710883021355,5.54042616190714,0.148072036355734,200,-13.3321924745073,200,-13.0571923915681,200,-12.76486328702
293,54,17,15,3,33,3,4,8065,6803,1.92677414417267,1.57225822598496,0.331420032680035,200,-10.8612381573264,200,-10.4339132241351,200,-9.94792913281585
172,276,17,11,1,16,14,1,4548,2074,3.0543609559536,4.14488135136749,0.151266396418214,200,-9.5109125977468,200,-9.04449903121722,200,-8.49381385276063
192,262,16,18,11,32,8,15,5178,6653,5.40161794424057,3.20969721558793,0.580369463562965,200,-9.47883195751802,200,-9.1639955768306,200,-8.82465028511693
214,107,49,19,7,49,14,7,169,9245,2.49686127901077,3.62473792113938,0.671760103106499,200,-9.09170032124952,200,-8.99121324809227,200,-8.88426373823874
206,196,37,9,10,40,15,4,142,6919,5.15647029876709,4.50886584719972,0.41884341686964,200,-8.6955597979655,200,-8.55629635130479,200,-8.40979664990013
166,180,43,4,3,39,12,11,1639,406,4.45555514097214,2.47738075895784,0.403100571036339,200,-2.22644667734759,200,-2.38688364662556,200,-2.52805771007152
91,148,7,19,6,38,12,15,6403,8969,1.6520090252161,5.31721094866131,0.270636236667633,200,-12.6931926712236,200,-12.3646324334615,200,-12.0109274472491
185,182,32,10,18,20,4,16,1277,8472,4.37358385324478,2.53856751777282,0.391090756654739,200,-7.24301406403188,200,-7.06612248001008,200,-6.88846776785598
194,13,9,8,13,6,18,4,9409,3735,5.19260740280151,1.40216675915035,0.454839734733105,200,-6.56393485108183,200,-7.42353086125617,200,-8.08155847846546
109,56,25,13,14,41,16,7,6309,4153,2.02426335215569,2.49343100732193,0.305348134040832,200,-8.60297073671157,200,-8.16590702548759,200,-7.66693208670422
118,207,12,9,11,33,6,5,9584,2560,5.80263620615006,1.9869687420291,0.215353215485811,200,-7.73690431356103,200,-6.95852124599995,200,-5.88100177764602
196,214,19,16,4,35,19,5,4043,8573,3.09731012582779,3.54380461881474,0.202526422590017,200,-11.8775432594451,200,-11.5825177992739,200,-11.2689986476133
74,48,27,19,5,49,6,13,6466,2955,3.38935083150864,5.38139772950247,0.208302593231201,200,-12.3234364128705,200,-12.0168223481139,200,-11.6861237819475
204,83,42,18,14,23,15,8,5679,6282,1.84704540669918,1.44831635351614,0.403758472204208,200,-7.36003515756028,200,-6.79847312587583,200,-6.1614331990562
203,208,39,16,14,37,15,9,6888,6399,2.4764715731144,1.01759681747547,0.708899310231209,200,-6.50450741216194,200,-6.61181043245428,200,-6.68486131001655
112,271,47,14,9,16,6,12,1579,9819,4.92161190509796,1.53930044025926,0.317772260308266,200,-7.99257656064104,200,-7.74415786848765,200,-7.48675134470886
248,221,16,8,7,14,13,13,4596,4054,3.1300882101059,5.85063331231111,0.223423099517822,200,-9.67034618715765,200,-9.36907959609277,200,-9.04651672016081
104,259,43,15,16,31,11,15,5854,8834,5.96071994304657,4.51551793123225,0.423144674301147,200,-11.3248417485515,200,-11.0633176834368,200,-10.7862052050937
139,261,35,9,8,15,12,7,8745,1042,4.07536870241165,4.54177675304917,0.388219317793846,200,-7.04799693435606,200,-6.466112607344,200,-5.71964549274538
207,92,42,10,5,22,5,8,6240,3051,4.03068816661835,3.99766621269601,0.198359946161509,200,-10.0019999628946,200,-9.67792461012582,200,-9.3251754948618
136,169,40,19,17,36,12,7,1031,4643,3.87765771150589,1.35790802271636,0.536547175049782,200,-5.021541228799,200,-4.76553423087672,200,-4.48686276792253
274,13,26,3,4,39,16,2,5014,6358,1.00171066727489,1.80951633697756,0.574264308810234,200,-5.47079933182412,200,-5.48939868717512,200,-5.46839223280513
228,235,9,13,9,38,6,2,8968,9252,1.04110961221159,4.361173280678,0.408590091764927,200,-9.39329753382612,200,-8.99476960859014,200,-8.56089790103473
233,230,2,12,5,38,9,3,8263,1670,3.69022107124329,1.34863842454192,0.222863557189703,200,-10.1247120300575,200,-10.2119307283701,200,-10.2686384625911
86,84,23,13,1,20,16,2,6174,5800,2.57552689313889,2.64432474788329,0.622856816649437,200,-8.05672330676647,200,-7.4898106498549,200,-6.86531521462454
163,273,42,4,10,7,8,10,2538,7703,4.19398701190949,5.36561650564086,0.12011955017224,200,-11.2127776900357,200,-10.9583256881157,200,-10.6944355532183
133,126,18,8,15,49,10,7,1040,4704,4.56300830841064,5.70308432220851,0.57576017677784,200,-6.07141594035749,200,-5.9391421352736,200,-5.80422567604184
59,132,21,16,6,40,4,7,4602,5562,3.64818638563156,2.17527139110558,0.350350035727024,200,-8.9943861395276,200,-8.61503105482135,200,-8.19248895037128
189,144,42,17,17,37,14,1,9948,2364,4.81134271621704,4.43836953535831,0.522682657837868,200,-9.97053169528076,200,-9.60850364635722,200,-9.20548852808945
92,272,3,17,9,12,16,7,4933,1819,5.80233430862427,5.22035574658965,0.584678700566292,200,-6.35982521537195,200,-5.40926014599248,200,-4.09668618594258
83,238,11,18,1,9,17,1,27,9141,5.7843125462532,4.57293399621175,0.328564016520977,200,-12.3169870566442,200,-12.173280476167,200,-12.0223564660909
107,262,14,14,10,43,18,7,2874,3525,5.96680676937103,3.85333884539577,0.339441089332104,200,-8.83707252143223,200,-8.51649243445571,200,-8.16796049241624
145,182,29,11,13,10,10,12,2300,4475,4.91304552555084,3.30787578616915,0.685825473070145,200,-4.73525619647628,200,-4.52085358793545,200,-4.33694033831742
139,291,6,18,19,40,10,5,2402,1083,2.45031899213791,4.41922717302244,0.768212965130806,200,-3.62635647772544,200,-3.41298465289596,200,-3.14174704017612
90,26,7,11,19,20,9,14,1227,774,2.51138052344322,2.46273755950112,0.244172713160515,200,-4.82890367925945,200,-5.3878681411365,200,-5.86010050915117
188,222,43,12,9,34,5,8,7425,1781,2.18609964847565,4.25509844212522,0.141870324872434,200,-9.13742212597995,200,-8.76710178499152,200,-8.35781507015491
160,103,23,3,9,27,3,4,2622,6241,2.18457086384296,5.46059912314314,0.327514669299126,200,-4.43907294877496,200,-4.24833423852496,200,-4.0832703926348
103,56,27,13,10,39,3,1,9951,4468,3.11772695183754,5.65201868575471,0.789705953001976,200,-7.07164268704864,200,-6.70913053056612,200,-6.35345592644446
266,10,6,8,2,17,14,16,6725,4264,5.0498223900795,4.64990603963554,0.602634882926941,200,-12.9255524427023,200,-12.5967310347876,200,-12.2383919343567
200,43,14,15,4,42,9,11,2637,6201,5.17192250490189,1.63911998779235,0.198947674036026,200,-11.8371781352897,200,-11.4904547329582,200,-11.1105052338118
87,139,1,12,14,36,6,15,7641,846,4.47268521785736,1.0470142751922,0.614010712504387,200,-10.1937351936346,200,-10.1330809756753,200,-10.0642497553888
235,81,1,18,10,49,16,1,5634,2030,2.61151319742203,1.03096558133289,0.379914818704128,200,-10.3829092409625,200,-10.3633360142556,200,-10.3218374774255
230,284,4,6,7,23,5,10,5208,9442,5.65371340513229,2.60316414402856,0.539381912350655,200,-8.5270823662307,200,-8.22595768144817,200,-7.90229005750757
202,253,15,3,8,32,16,1,3342,11,2.69094502925873,4.83254452646439,0.698071858286858,200,-3.22653984569915,200,-2.94861732014406,200,-2.63862788406081
121,181,14,13,12,49,5,4,6601,7958,2.45684137940407,3.5445042275479,0.661372980475426,200,-7.48898691979232,200,-7.12459202344979,200,-6.74589043403369
142,286,13,10,2,30,17,4,3180,4831,4.05366396903992,3.59762547224879,0.835824078321457,200,-5.85020525609809,200,-5.81834429174824,200,-5.77300691364216
